lon,lat,county,num_stops_per_day,score_std,geometry,in_county
-121.401361,38.581763,67,94,1.0,POINT (-121.401361 38.581763),True
-121.392319,38.581776,67,130,1.0,POINT (-121.392319 38.581776),True
-121.480878,38.581939,67,28,1.0,POINT (-121.480878 38.581939),True
-121.497269,38.581947,67,338,1.0,POINT (-121.497269 38.581947),True
-121.503006,38.582054,67,68,1.0,POINT (-121.503006 38.582054),True
-121.491051,38.582081,67,4,0.25,POINT (-121.491051 38.582081),True
-121.41522,38.582218,67,108,1.0,POINT (-121.41522 38.582218),True
-121.495496,38.582222,67,418,1.0,POINT (-121.495496 38.58222199999999),True
-121.501131,38.582261,67,690,1.0,POINT (-121.501131 38.582261),True
-121.489784,38.582272,67,4,0.25,POINT (-121.489784 38.582272),True
-121.483139,38.582405,67,26,1.0,POINT (-121.483139 38.582405),True
-121.499825,38.58242,67,200,1.0,POINT (-121.499825 38.58242),True
-121.496834,38.582474,67,106,1.0,POINT (-121.496834 38.582474),True
-121.284966,38.582512,67,30,1.0,POINT (-121.284966 38.582512),True
-121.502062,38.582516,67,240,1.0,POINT (-121.502062 38.582516),True
-121.496864,38.582585,67,336,1.0,POINT (-121.496864 38.58258499999999),True
-121.483608,38.582656,67,28,1.0,POINT (-121.483608 38.582656),True
-121.495389,38.58292,67,244,1.0,POINT (-121.495389 38.58292),True
-121.485771,38.583107,67,26,1.0,POINT (-121.485771 38.583107),True
-121.496719,38.583336,67,400,1.0,POINT (-121.496719 38.583336),True
-121.486213,38.583352,67,28,1.0,POINT (-121.486213 38.583352),True
-121.494978,38.583449,67,414,1.0,POINT (-121.494978 38.583449),True
-121.265305,38.583807,67,14,0.75,POINT (-121.265305 38.583807),True
-121.275481,38.583816,67,30,1.0,POINT (-121.275481 38.583816),True
-121.488686,38.583839,67,26,1.0,POINT (-121.488686 38.583839),True
-121.311524,38.583851,67,144,1.0,POINT (-121.311524 38.583851),True
-121.482611,38.583862,67,4,0.25,POINT (-121.482611 38.583862),True
-121.31385,38.58387,67,30,1.0,POINT (-121.31385 38.58387),True
-121.311613,38.583958,67,210,1.0,POINT (-121.311613 38.583958),True
-121.311234,38.584008,67,30,1.0,POINT (-121.311234 38.584008),True
-121.489126,38.584122,67,28,1.0,POINT (-121.489126 38.584122),True
-121.269474,38.584212,67,14,0.75,POINT (-121.269474 38.584212),True
-121.311259,38.584219,67,284,1.0,POINT (-121.311259 38.584219),True
-121.311643,38.584284,67,29,1.0,POINT (-121.311643 38.584284),True
-121.311572,38.584315,67,29,1.0,POINT (-121.311572 38.584315),True
-121.499307,38.584323,67,276,1.0,POINT (-121.499307 38.584323),True
-121.496284,38.584359,67,200,1.0,POINT (-121.496284 38.584359),True
-121.285533,38.58438,67,72,1.0,POINT (-121.285533 38.58438),True
-121.311617,38.584483,67,274,1.0,POINT (-121.311617 38.584483),True
-121.262244,38.584522,67,14,0.75,POINT (-121.262244 38.584522),True
-121.491348,38.584538,67,26,1.0,POINT (-121.491348 38.584538),True
-121.500163,38.584547,67,394,1.0,POINT (-121.500163 38.584547),True
-121.27578,38.584614,67,28,1.0,POINT (-121.27578 38.584614),True
-121.500439,38.584627,67,244,1.0,POINT (-121.500439 38.584627),True
-121.401642,38.584717,67,92,1.0,POINT (-121.401642 38.584717),True
-121.491762,38.584828,67,28,1.0,POINT (-121.491762 38.584828),True
-121.270266,38.58483,67,14,0.75,POINT (-121.270266 38.58483),True
-121.311455,38.584854,67,30,1.0,POINT (-121.311455 38.584854),True
-121.48867,38.584873,67,4,0.25,POINT (-121.48867 38.58487299999999),True
-121.392235,38.584904,67,120,1.0,POINT (-121.392235 38.58490399999999),True
-121.495959,38.584949,67,200,1.0,POINT (-121.495959 38.584949),True
-121.310611,38.584973,67,276,1.0,POINT (-121.310611 38.584973),True
-121.286095,38.585007,67,72,1.0,POINT (-121.286095 38.585007),True
-121.392319,38.58511,67,130,1.0,POINT (-121.392319 38.58511),True
-121.415247,38.585124,67,108,1.0,POINT (-121.415247 38.585124),True
-121.383148,38.585156,67,134,1.0,POINT (-121.383148 38.585156),True
-121.494293,38.58519,67,658,1.0,POINT (-121.494293 38.58519),True
-121.4883,38.585212,67,276,1.0,POINT (-121.4883 38.585212),True
-121.493935,38.585218,67,26,1.0,POINT (-121.493935 38.585218),True
-121.488707,38.585225,67,120,1.0,POINT (-121.488707 38.585225),True
-121.415543,38.58532,67,102,1.0,POINT (-121.415543 38.58532),True
-121.382814,38.58543,67,138,1.0,POINT (-121.382814 38.58543),True
-121.494328,38.585515,67,36,1.0,POINT (-121.494328 38.585515),True
-121.40138,38.585539,67,94,1.0,POINT (-121.40138 38.585539),True
-121.310448,38.585541,67,30,1.0,POINT (-121.310448 38.585541),True
-121.482645,38.585933,67,60,1.0,POINT (-121.482645 38.585933),True
-121.487946,38.585994,67,278,1.0,POINT (-121.487946 38.585994),True
-121.28296,38.587002,67,30,1.0,POINT (-121.28296 38.58700200000001),True
-121.286823,38.587193,67,44,1.0,POINT (-121.286823 38.587193),True
-121.275415,38.587526,67,30,1.0,POINT (-121.275415 38.587526),True
-121.305718,38.587887,67,172,1.0,POINT (-121.305718 38.587887),True
-121.286049,38.587936,67,28,1.0,POINT (-121.286049 38.587936),True
-121.415543,38.588177,67,102,1.0,POINT (-121.415543 38.588177),True
-121.283028,38.588222,67,28,1.0,POINT (-121.283028 38.58822199999999),True
-121.383225,38.588341,67,134,1.0,POINT (-121.383225 38.588341),True
-121.401672,38.588574,67,92,1.0,POINT (-121.401672 38.588574),True
-121.28225,38.588574,67,58,1.0,POINT (-121.28225 38.588574),True
-121.383003,38.588699,67,138,1.0,POINT (-121.383003 38.588699),True
-121.303772,38.588875,67,172,1.0,POINT (-121.303772 38.588875),True
-121.392199,38.589066,67,120,1.0,POINT (-121.392199 38.589066),True
-121.279381,38.589108,67,58,1.0,POINT (-121.279381 38.589108),True
-121.275845,38.589126,67,28,1.0,POINT (-121.275845 38.589126),True
-121.392319,38.589165,67,130,1.0,POINT (-121.392319 38.589165),True
-121.302643,38.589195,67,30,1.0,POINT (-121.302643 38.589195),True
-121.279717,38.589226,67,58,1.0,POINT (-121.279717 38.589226),True
-121.401377,38.589252,67,94,1.0,POINT (-121.401377 38.589252),True
-121.270748,38.589477,67,14,0.75,POINT (-121.270748 38.589477),True
-121.276581,38.589581,67,58,1.0,POINT (-121.276581 38.589581),True
-121.482128,38.589597,67,60,1.0,POINT (-121.482128 38.589597),True
-121.415193,38.58972,67,108,1.0,POINT (-121.415193 38.58972),True
-121.303261,38.589916,67,142,1.0,POINT (-121.303261 38.589916),True
-121.275791,38.590013,67,30,1.0,POINT (-121.275791 38.590013),True
-121.482307,38.590122,67,58,1.0,POINT (-121.482307 38.59012199999999),True
-121.27051,38.590373,67,14,0.75,POINT (-121.27051 38.590373),True
-121.485208,38.590398,67,118,1.0,POINT (-121.485208 38.590398),True
-121.300263,38.590572,67,30,1.0,POINT (-121.300263 38.59057199999999),True
-121.303635,38.590599,67,142,1.0,POINT (-121.303635 38.590599),True
-121.485527,38.590824,67,4,0.25,POINT (-121.485527 38.590824),True
-121.383209,38.591145,67,134,1.0,POINT (-121.383209 38.591145),True
-121.415535,38.59119,67,102,1.0,POINT (-121.415535 38.59119),True
-121.392311,38.59174,67,130,1.0,POINT (-121.392311 38.59174),True
-121.40165,38.591858,67,92,1.0,POINT (-121.40165 38.591858),True
-121.297096,38.59211,67,30,1.0,POINT (-121.297096 38.59211),True
-121.296471,38.592243,67,30,1.0,POINT (-121.296471 38.592243),True
-121.478955,38.592254,67,110,1.0,POINT (-121.478955 38.592254),True
-121.392204,38.592274,67,120,1.0,POINT (-121.392204 38.592274),True
-121.482597,38.59232,67,4,0.25,POINT (-121.482597 38.59232),True
-121.415199,38.592523,67,108,1.0,POINT (-121.415199 38.592523),True
-121.382973,38.592552,67,138,1.0,POINT (-121.382973 38.592552),True
-121.276518,38.592565,67,30,1.0,POINT (-121.276518 38.592565),True
-121.276856,38.592651,67,28,1.0,POINT (-121.276856 38.592651),True
-121.485068,38.592743,67,60,1.0,POINT (-121.485068 38.592743),True
-121.392288,38.59335,67,130,1.0,POINT (-121.392288 38.59335),True
-121.480896,38.593376,67,164,1.0,POINT (-121.480896 38.593376),True
-121.29454,38.59338,67,30,1.0,POINT (-121.29454 38.59338),True
-121.294098,38.593414,67,30,1.0,POINT (-121.294098 38.593414),True
-121.383217,38.593449,67,134,1.0,POINT (-121.383217 38.593449),True
-121.401377,38.593848,67,94,1.0,POINT (-121.401377 38.593848),True
-121.392166,38.594528,67,120,1.0,POINT (-121.392166 38.594528),True
-121.278122,38.59457,67,28,1.0,POINT (-121.278122 38.59457),True
-121.480255,38.594662,67,164,1.0,POINT (-121.480255 38.594662),True
-121.277878,38.594681,67,30,1.0,POINT (-121.277878 38.594681),True
-121.290917,38.594833,67,274,1.0,POINT (-121.290917 38.594833),True
-121.487969,38.594948,67,106,1.0,POINT (-121.487969 38.594948),True
-121.497288,38.595108,67,4,0.25,POINT (-121.497288 38.595108),True
-121.29054,38.59516,67,30,1.0,POINT (-121.29054 38.59516),True
-121.487404,38.595181,67,118,1.0,POINT (-121.487404 38.595181),True
-121.289349,38.595185,67,172,1.0,POINT (-121.289349 38.595185),True
-121.483711,38.59523,67,222,1.0,POINT (-121.483711 38.59523),True
-121.383232,38.595257,67,134,1.0,POINT (-121.383232 38.595257),True
-121.289773,38.595294,67,276,1.0,POINT (-121.289773 38.595294),True
-121.349159,38.595329,67,4,0.25,POINT (-121.349159 38.595329),True
-121.304633,38.595336,67,142,1.0,POINT (-121.304633 38.595336),True
-121.304878,38.595341,67,142,1.0,POINT (-121.304878 38.595341),True
-121.484962,38.59536,67,118,1.0,POINT (-121.484962 38.59536),True
-121.277779,38.595375,67,30,1.0,POINT (-121.277779 38.595375),True
-121.29052,38.595402,67,30,1.0,POINT (-121.29052 38.595402),True
-121.357861,38.595411,67,4,0.25,POINT (-121.357861 38.595411),True
-121.355064,38.595413,67,4,0.25,POINT (-121.355064 38.595413),True
-121.3637,38.595474,67,4,0.25,POINT (-121.3637 38.595474),True
-121.481273,38.595475,67,164,1.0,POINT (-121.481273 38.595475),True
-121.27755,38.595493,67,28,1.0,POINT (-121.27755 38.595493),True
-121.392365,38.595501,67,130,1.0,POINT (-121.392365 38.595501),True
-121.350296,38.595512,67,4,0.25,POINT (-121.350296 38.595512),True
-121.346405,38.59552,67,4,0.25,POINT (-121.346405 38.59552),True
-121.367936,38.595535,67,4,0.25,POINT (-121.367936 38.595535),True
-121.415573,38.595551,67,102,1.0,POINT (-121.415573 38.595551),True
-121.355263,38.595554,67,4,0.25,POINT (-121.355263 38.595554),True
-121.358627,38.5956,67,4,0.25,POINT (-121.358627 38.5956),True
-121.373009,38.595604,67,4,0.25,POINT (-121.373009 38.59560399999999),True
-121.480705,38.595608,67,116,1.0,POINT (-121.480705 38.595608),True
-121.401703,38.595635,67,92,1.0,POINT (-121.401703 38.59563499999999),True
-121.37825,38.595642,67,4,0.25,POINT (-121.37825 38.595642),True
-121.382324,38.595654,67,4,0.25,POINT (-121.382324 38.595654),True
-121.368012,38.595703,67,4,0.25,POINT (-121.368012 38.595703),True
-121.435204,38.595718,67,222,1.0,POINT (-121.435204 38.595718),True
-121.365723,38.59573,67,4,0.25,POINT (-121.365723 38.59573),True
-121.38652,38.595757,67,138,1.0,POINT (-121.38652 38.595757),True
-121.372917,38.595783,67,4,0.25,POINT (-121.372917 38.595783),True
-121.390823,38.595821,67,138,1.0,POINT (-121.390823 38.595821),True
-121.437256,38.595825,67,222,1.0,POINT (-121.437256 38.595825),True
-121.383759,38.595844,67,142,1.0,POINT (-121.383759 38.595844),True
-121.345345,38.595848,67,4,0.25,POINT (-121.345345 38.595848),True
-121.394714,38.595856,67,28,1.0,POINT (-121.394714 38.595856),True
-121.379021,38.595856,67,4,0.25,POINT (-121.379021 38.595856),True
-121.434154,38.595889,67,234,1.0,POINT (-121.434154 38.595889),True
-121.387581,38.59589,67,142,1.0,POINT (-121.387581 38.59589),True
-121.401085,38.595905,67,28,1.0,POINT (-121.401085 38.595905),True
-121.405861,38.595963,67,28,1.0,POINT (-121.405861 38.595963),True
-121.41481,38.595997,67,28,1.0,POINT (-121.41481 38.595997),True
-121.410217,38.596001,67,28,1.0,POINT (-121.410217 38.596001),True
-121.492088,38.596016,67,172,1.0,POINT (-121.492088 38.596016),True
-121.395294,38.596047,67,28,1.0,POINT (-121.395294 38.596047),True
-121.392906,38.59605,67,28,1.0,POINT (-121.392906 38.59605),True
-121.418945,38.596058,67,28,1.0,POINT (-121.418945 38.596058),True
-121.392151,38.596081,67,282,1.0,POINT (-121.392151 38.596081),True
-121.491473,38.596128,67,60,1.0,POINT (-121.491473 38.596128),True
-121.491776,38.596153,67,186,1.0,POINT (-121.491776 38.596153),True
-121.405823,38.596153,67,28,1.0,POINT (-121.405823 38.596153),True
-121.401871,38.596161,67,28,1.0,POINT (-121.401871 38.596161),True
-121.411575,38.596214,67,28,1.0,POINT (-121.411575 38.596214),True
-121.416046,38.596287,67,28,1.0,POINT (-121.416046 38.596287),True
-121.491698,38.596304,67,58,1.0,POINT (-121.491698 38.596304),True
-121.40135,38.596365,67,94,1.0,POINT (-121.40135 38.59636500000001),True
-121.494171,38.596558,67,172,1.0,POINT (-121.494171 38.596558),True
-121.428352,38.596581,67,222,1.0,POINT (-121.428352 38.596581),True
-121.427467,38.596817,67,222,1.0,POINT (-121.427467 38.596817),True
-121.426872,38.59684,67,234,1.0,POINT (-121.426872 38.59684),True
-121.42936,38.59689,67,234,1.0,POINT (-121.42936 38.59689),True
-121.415283,38.596993,67,108,1.0,POINT (-121.415283 38.596993),True
-121.276741,38.597012,67,28,1.0,POINT (-121.276741 38.597012),True
-121.276483,38.597049,67,30,1.0,POINT (-121.276483 38.597049),True
-121.49717,38.597099,67,172,1.0,POINT (-121.49717 38.597099),True
-121.502068,38.597134,67,172,1.0,POINT (-121.502068 38.597134),True
-121.495621,38.597149,67,186,1.0,POINT (-121.495621 38.597149),True
-121.42263,38.597153,67,28,1.0,POINT (-121.42263 38.59715300000001),True
-121.49794,38.597279,67,186,1.0,POINT (-121.49794 38.597279),True
-121.501824,38.597332,67,184,1.0,POINT (-121.501824 38.597332),True
-121.431519,38.597759,67,234,1.0,POINT (-121.431519 38.597759),True
-121.423042,38.597786,67,175,1.0,POINT (-121.423042 38.597786),True
-121.431023,38.59808,67,222,1.0,POINT (-121.431023 38.59808),True
-121.343224,38.59816,67,4,0.25,POINT (-121.343224 38.59816),True
-121.392334,38.598232,67,288,1.0,POINT (-121.392334 38.598232),True
-121.343361,38.598354,67,4,0.25,POINT (-121.343361 38.598354),True
-121.274321,38.598432,67,30,1.0,POINT (-121.274321 38.598432),True
-121.283655,38.598441,67,274,1.0,POINT (-121.283655 38.59844099999999),True
-121.420097,38.598518,67,147,1.0,POINT (-121.420097 38.598518),True
-121.392161,38.598577,67,282,1.0,POINT (-121.392161 38.598577),True
-121.283287,38.598712,67,30,1.0,POINT (-121.283287 38.598712),True
-121.282502,38.59887,67,276,1.0,POINT (-121.282502 38.59887),True
-121.419785,38.599013,67,145,1.0,POINT (-121.419785 38.599013),True
-121.273348,38.599088,67,14,0.75,POINT (-121.273348 38.599088),True
-121.274345,38.599091,67,28,1.0,POINT (-121.274345 38.59909099999999),True
-121.30249,38.599262,67,142,1.0,POINT (-121.30249 38.599262),True
-121.273587,38.599315,67,14,0.75,POINT (-121.273587 38.599315),True
-121.401672,38.599377,67,92,1.0,POINT (-121.401672 38.599377),True
-121.302002,38.599506,67,142,1.0,POINT (-121.302002 38.599506),True
-121.415497,38.599606,67,102,1.0,POINT (-121.415497 38.599606),True
-121.427216,38.599857,67,179,1.0,POINT (-121.427216 38.599857),True
-121.426293,38.59993,67,633,1.0,POINT (-121.426293 38.59993),True
-121.28286,38.600193,67,30,1.0,POINT (-121.28286 38.600193),True
-121.401369,38.600268,67,94,1.0,POINT (-121.401369 38.600268),True
-121.282727,38.600302,67,30,1.0,POINT (-121.282727 38.600302),True
-121.415226,38.600352,67,108,1.0,POINT (-121.415226 38.600352),True
-121.42009,38.601776,67,147,1.0,POINT (-121.42009 38.601776),True
-121.392137,38.601803,67,282,1.0,POINT (-121.392137 38.601803),True
-121.299851,38.602123,67,142,1.0,POINT (-121.299851 38.602123),True
-121.392349,38.602181,67,288,1.0,POINT (-121.392349 38.602181),True
-121.270598,38.602185,67,28,1.0,POINT (-121.270598 38.602185),True
-121.419937,38.602261,67,145,1.0,POINT (-121.419937 38.602261),True
-121.299177,38.602511,67,142,1.0,POINT (-121.299177 38.602511),True
-121.415226,38.602534,67,108,1.0,POINT (-121.415226 38.60253400000001),True
-121.284569,38.602604,67,30,1.0,POINT (-121.284569 38.602604),True
-121.284638,38.602608,67,30,1.0,POINT (-121.284638 38.602608),True
-121.26934,38.602622,67,30,1.0,POINT (-121.26934 38.602622),True
-121.4664,38.602633,67,276,1.0,POINT (-121.4664 38.602633),True
-121.338257,38.602829,67,4,0.25,POINT (-121.338257 38.602829),True
-121.41552,38.60286,67,102,1.0,POINT (-121.41552 38.60286),True
-121.465426,38.603098,67,278,1.0,POINT (-121.465426 38.603098),True
-121.389305,38.603233,67,282,1.0,POINT (-121.389305 38.603233),True
-121.401703,38.603241,67,92,1.0,POINT (-121.401703 38.603241),True
-121.391983,38.603245,67,282,1.0,POINT (-121.391983 38.603245),True
-121.389412,38.603352,67,288,1.0,POINT (-121.389412 38.603352),True
-121.268088,38.603393,67,28,1.0,POINT (-121.268088 38.603393),True
-121.420067,38.603424,67,147,1.0,POINT (-121.420067 38.603424),True
-121.464264,38.6036,67,106,1.0,POINT (-121.464264 38.6036),True
-121.401337,38.6038,67,94,1.0,POINT (-121.401337 38.6038),True
-121.387047,38.603813,67,282,1.0,POINT (-121.387047 38.603813),True
-121.46434,38.60384,67,116,1.0,POINT (-121.46434 38.60384000000001),True
-121.387146,38.603935,67,264,1.0,POINT (-121.387146 38.603935),True
-121.33654,38.604179,67,4,0.25,POINT (-121.33654 38.60417899999999),True
-121.513756,38.604332,67,112,1.0,POINT (-121.513756 38.604332),True
-121.336556,38.604477,67,4,0.25,POINT (-121.336556 38.604477),True
-121.437546,38.604729,67,173,1.0,POINT (-121.437546 38.604729),True
-121.513756,38.605171,67,110,1.0,POINT (-121.513756 38.605171),True
-121.46096,38.605209,67,106,1.0,POINT (-121.46096 38.605209),True
-121.420067,38.605366,67,147,1.0,POINT (-121.420067 38.605366),True
-121.460945,38.605396,67,116,1.0,POINT (-121.460945 38.605396),True
-121.438553,38.605465,67,175,1.0,POINT (-121.438553 38.605465),True
-121.286533,38.605626,67,30,1.0,POINT (-121.286533 38.605626),True
-121.331856,38.605671,67,4,0.25,POINT (-121.331856 38.605671),True
-121.26705,38.605901,67,58,1.0,POINT (-121.26705 38.605901),True
-121.419945,38.605904,67,145,1.0,POINT (-121.419945 38.605904),True
-121.387138,38.605908,67,264,1.0,POINT (-121.387138 38.605908),True
-121.33374,38.605908,67,4,0.25,POINT (-121.33374 38.605908),True
-121.4474,38.605943,67,278,1.0,POINT (-121.4474 38.605943),True
-121.512799,38.605955,67,112,1.0,POINT (-121.512799 38.605955),True
-121.387047,38.606144,67,306,1.0,POINT (-121.387047 38.606144),True
-121.401665,38.606197,67,92,1.0,POINT (-121.401665 38.60619699999999),True
-121.456274,38.606207,67,278,1.0,POINT (-121.456274 38.606207),True
-121.401372,38.606221,67,94,1.0,POINT (-121.401372 38.60622100000001),True
-121.448177,38.606247,67,276,1.0,POINT (-121.448177 38.606247),True
-121.463646,38.606278,67,142,1.0,POINT (-121.463646 38.606278),True
-121.457376,38.606316,67,276,1.0,POINT (-121.457376 38.606316),True
-121.448021,38.606316,67,173,1.0,POINT (-121.448021 38.606316),True
-121.456783,38.606323,67,1214,1.0,POINT (-121.456783 38.606323),True
-121.445061,38.606339,67,173,1.0,POINT (-121.445061 38.606339),True
-121.296074,38.606426,67,142,1.0,POINT (-121.296074 38.606426),True
-121.463175,38.60648,67,32,1.0,POINT (-121.463175 38.60648),True
-121.451775,38.606487,67,175,1.0,POINT (-121.451775 38.606487),True
-121.446335,38.606491,67,175,1.0,POINT (-121.446335 38.606491),True
-121.449066,38.60651,67,175,1.0,POINT (-121.449066 38.60651),True
-121.285423,38.606514,67,30,1.0,POINT (-121.285423 38.606514),True
-121.267248,38.606523,67,274,1.0,POINT (-121.267248 38.606523),True
-121.384442,38.606735,67,282,1.0,POINT (-121.384442 38.606735),True
-121.284905,38.606766,67,30,1.0,POINT (-121.284905 38.606766),True
-121.459,38.606823,67,180,1.0,POINT (-121.459 38.606823),True
-121.295301,38.606852,67,142,1.0,POINT (-121.295301 38.606852),True
-121.384369,38.60688,67,264,1.0,POINT (-121.384369 38.60688),True
-121.266108,38.606965,67,276,1.0,POINT (-121.266108 38.606965),True
-121.475449,38.607056,67,32,1.0,POINT (-121.475449 38.607056),True
-121.457247,38.607159,67,148,1.0,POINT (-121.457247 38.607159),True
-121.512886,38.607182,67,110,1.0,POINT (-121.512886 38.607182),True
-121.328835,38.607319,67,4,0.25,POINT (-121.328835 38.607319),True
-121.439848,38.607435,67,276,1.0,POINT (-121.439848 38.607435),True
-121.283451,38.6078,67,30,1.0,POINT (-121.283451 38.6078),True
-121.329056,38.607819,67,4,0.25,POINT (-121.329056 38.607819),True
-121.475662,38.607845,67,30,1.0,POINT (-121.475662 38.607845),True
-121.294594,38.607872,67,142,1.0,POINT (-121.294594 38.607872),True
-121.382935,38.607914,67,258,1.0,POINT (-121.382935 38.607914),True
-121.439033,38.60805,67,278,1.0,POINT (-121.439033 38.60805),True
-121.415474,38.608139,67,102,1.0,POINT (-121.415474 38.608139),True
-121.51346,38.60826,67,112,1.0,POINT (-121.51346 38.60825999999999),True
-121.502424,38.608407,67,106,1.0,POINT (-121.502424 38.608407),True
-121.282547,38.608425,67,30,1.0,POINT (-121.282547 38.608425),True
-121.420059,38.608513,67,147,1.0,POINT (-121.420059 38.608513),True
-121.502739,38.608524,67,114,1.0,POINT (-121.502739 38.608524),True
-121.453911,38.608551,67,106,1.0,POINT (-121.453911 38.608551),True
-121.293561,38.608577,67,142,1.0,POINT (-121.293561 38.608577),True
-121.41982,38.608657,67,145,1.0,POINT (-121.41982 38.608657),True
-121.453895,38.608702,67,116,1.0,POINT (-121.453895 38.608702),True
-121.415212,38.608831,67,108,1.0,POINT (-121.415212 38.608831),True
-121.51635,38.608902,67,112,1.0,POINT (-121.51635 38.608902),True
-121.516701,38.608906,67,110,1.0,POINT (-121.516701 38.608906),True
-121.497963,38.608917,67,66,1.0,POINT (-121.497963 38.608917),True
-121.497685,38.608957,67,68,1.0,POINT (-121.497685 38.608957),True
-121.280487,38.609177,67,30,1.0,POINT (-121.280487 38.609177),True
-121.279869,38.609284,67,30,1.0,POINT (-121.279869 38.609284),True
-121.329025,38.609482,67,4,0.25,POINT (-121.329025 38.609482),True
-121.333008,38.609852,67,145,1.0,POINT (-121.333008 38.609852),True
-121.335991,38.60986,67,145,1.0,POINT (-121.335991 38.60986),True
-121.329598,38.609924,67,146,1.0,POINT (-121.329598 38.609924),True
-121.341278,38.609928,67,145,1.0,POINT (-121.341278 38.609928),True
-121.345345,38.609943,67,145,1.0,POINT (-121.345345 38.609943),True
-121.328728,38.609947,67,149,1.0,POINT (-121.328728 38.609947),True
-121.332703,38.609955,67,146,1.0,POINT (-121.332703 38.609955),True
-121.383186,38.609989,67,264,1.0,POINT (-121.383186 38.609989),True
-121.348785,38.609989,67,145,1.0,POINT (-121.348785 38.609989),True
-121.33754,38.610027,67,146,1.0,POINT (-121.33754 38.610027),True
-121.35038,38.610062,67,145,1.0,POINT (-121.35038 38.610062),True
-121.340698,38.610062,67,146,1.0,POINT (-121.340698 38.610062),True
-121.352348,38.610085,67,145,1.0,POINT (-121.352348 38.610085),True
-121.355141,38.610115,67,145,1.0,POINT (-121.355141 38.610115),True
-121.346794,38.610115,67,146,1.0,POINT (-121.346794 38.610115),True
-121.40168,38.610146,67,92,1.0,POINT (-121.40168 38.610146),True
-121.349747,38.610146,67,146,1.0,POINT (-121.349747 38.610146),True
-121.360237,38.610165,67,145,1.0,POINT (-121.360237 38.610165),True
-121.352753,38.610169,67,146,1.0,POINT (-121.352753 38.610169),True
-121.364151,38.610195,67,145,1.0,POINT (-121.364151 38.610195),True
-121.355599,38.610199,67,146,1.0,POINT (-121.355599 38.610199),True
-121.368675,38.610222,67,145,1.0,POINT (-121.368675 38.610222),True
-121.360169,38.610252,67,147,1.0,POINT (-121.360169 38.610252),True
-121.382408,38.610264,67,145,1.0,POINT (-121.382408 38.610264),True
-121.50663,38.610268,67,114,1.0,POINT (-121.50663 38.610268),True
-121.459473,38.610272,67,68,1.0,POINT (-121.459473 38.61027199999999),True
-121.37204,38.610272,67,145,1.0,POINT (-121.37204 38.61027199999999),True
-121.459343,38.61031,67,180,1.0,POINT (-121.459343 38.61031),True
-121.415512,38.610317,67,102,1.0,POINT (-121.415512 38.61031699999999),True
-121.375938,38.610321,67,145,1.0,POINT (-121.375938 38.610321),True
-121.365517,38.610348,67,147,1.0,POINT (-121.365517 38.61034799999999),True
-121.506401,38.610352,67,106,1.0,POINT (-121.506401 38.610352),True
-121.378807,38.610352,67,145,1.0,POINT (-121.378807 38.610352),True
-121.369438,38.610352,67,147,1.0,POINT (-121.369438 38.610352),True
-121.372154,38.610375,67,147,1.0,POINT (-121.372154 38.610375),True
-121.385063,38.610416,67,145,1.0,POINT (-121.385063 38.610416),True
-121.389816,38.610455,67,145,1.0,POINT (-121.389816 38.610455),True
-121.392037,38.610481,67,145,1.0,POINT (-121.392037 38.610481),True
-121.376213,38.610485,67,147,1.0,POINT (-121.376213 38.610485),True
-121.37957,38.610508,67,147,1.0,POINT (-121.37957 38.610508),True
-121.381851,38.610531,67,147,1.0,POINT (-121.381851 38.610531),True
-121.395523,38.610558,67,145,1.0,POINT (-121.395523 38.610558),True
-121.385666,38.610569,67,147,1.0,POINT (-121.385666 38.610569),True
-121.383461,38.610573,67,147,1.0,POINT (-121.383461 38.610573),True
-121.400747,38.610577,67,145,1.0,POINT (-121.400747 38.610577),True
-121.405071,38.610625,67,145,1.0,POINT (-121.405071 38.610625),True
-121.390167,38.61063,67,147,1.0,POINT (-121.390167 38.61063),True
-121.392372,38.610638,67,147,1.0,POINT (-121.392372 38.610638),True
-121.410373,38.610654,67,145,1.0,POINT (-121.410373 38.610654),True
-121.475647,38.610672,67,30,1.0,POINT (-121.475647 38.61067199999999),True
-121.420044,38.610714,67,147,1.0,POINT (-121.420044 38.610714),True
-121.275871,38.610714,67,30,1.0,POINT (-121.275871 38.610714),True
-121.397072,38.610718,67,147,1.0,POINT (-121.397072 38.610718),True
-121.398529,38.610737,67,147,1.0,POINT (-121.398529 38.610737),True
-121.414925,38.61079,67,145,1.0,POINT (-121.414925 38.61079),True
-121.449287,38.610794,67,106,1.0,POINT (-121.449287 38.610794),True
-121.419308,38.610809,67,145,1.0,POINT (-121.419308 38.610809),True
-121.402397,38.610809,67,147,1.0,POINT (-121.402397 38.610809),True
-121.275856,38.610813,67,30,1.0,POINT (-121.275856 38.610813),True
-121.406426,38.610832,67,147,1.0,POINT (-121.406426 38.610832),True
-121.382874,38.610844,67,258,1.0,POINT (-121.382874 38.610844),True
-121.449608,38.610859,67,116,1.0,POINT (-121.449608 38.610859),True
-121.464363,38.610882,67,112,1.0,POINT (-121.464363 38.610882),True
-121.411209,38.610882,67,147,1.0,POINT (-121.411209 38.610882),True
-121.416237,38.61097,67,147,1.0,POINT (-121.416237 38.61097),True
-121.462097,38.611126,67,110,1.0,POINT (-121.462097 38.611126),True
-121.464516,38.611141,67,110,1.0,POINT (-121.464516 38.611141),True
